date,sku_id,sku_name,category,region_id,region_name,units_sold,unit_price_inr,revenue_inr
2025-03-09,SKU011,Basmati Rice 5kg,Staples,CENTRAL,Central India (Nagpur),94,450,42300
2025-03-09,SKU011,Basmati Rice 5kg,Staples,EAST,East India (Kolkata),145,450,65250
2025-03-09,SKU011,Basmati Rice 5kg,Staples,NORTH,North India (Delhi NCR),178,450,80100
2025-03-09,SKU011,Basmati Rice 5kg,Staples,SOUTH,South India (Chennai),138,450,62100
2025-03-09,SKU011,Basmati Rice 5kg,Staples,WEST,West India (Mumbai),179,450,80550
2025-03-09,SKU012,Sunflower Oil 1L,Staples,CENTRAL,Central India (Nagpur),169,180,30420
2025-03-09,SKU012,Sunflower Oil 1L,Staples,EAST,East India (Kolkata),246,180,44280
2025-03-09,SKU012,Sunflower Oil 1L,Staples,NORTH,North India (Delhi NCR),334,180,60120
2025-03-09,SKU012,Sunflower Oil 1L,Staples,SOUTH,South India (Chennai),235,180,42300
2025-03-09,SKU012,Sunflower Oil 1L,Staples,WEST,West India (Mumbai),367,180,66060
2025-03-09,SKU013,Green Tea 100 Bags,Beverages,CENTRAL,Central India (Nagpur),59,250,14750
2025-03-09,SKU013,Green Tea 100 Bags,Beverages,EAST,East India (Kolkata),82,250,20500
2025-03-09,SKU013,Green Tea 100 Bags,Beverages,NORTH,North India (Delhi NCR),121,250,30250
2025-03-09,SKU013,Green Tea 100 Bags,Beverages,SOUTH,South India (Chennai),73,250,18250
2025-03-09,SKU013,Green Tea 100 Bags,Beverages,WEST,West India (Mumbai),115,250,28750
2025-03-09,SKU014,Face Wash 100ml,Personal Care,CENTRAL,Central India (Nagpur),167,175,29225
2025-03-09,SKU014,Face Wash 100ml,Personal Care,EAST,East India (Kolkata),219,175,38325
2025-03-09,SKU014,Face Wash 100ml,Personal Care,NORTH,North India (Delhi NCR),295,175,51625
2025-03-09,SKU014,Face Wash 100ml,Personal Care,SOUTH,South India (Chennai),239,175,41825
2025-03-09,SKU014,Face Wash 100ml,Personal Care,WEST,West India (Mumbai),312,175,54600
2025-03-09,SKU015,Premium Chips 150g,Snacks,CENTRAL,Central India (Nagpur),327,40,13080
2025-03-09,SKU015,Premium Chips 150g,Snacks,EAST,East India (Kolkata),399,40,15960
2025-03-09,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),536,40,21440
2025-03-09,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),439,40,17560
2025-03-09,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),520,40,20800
2025-03-09,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),34,320,10880
2025-03-09,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),41,320,13120
2025-03-09,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),45,320,14400
2025-03-09,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),33,320,10560
2025-03-09,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),60,320,19200
2025-03-09,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),148,110,16280
2025-03-09,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),162,110,17820
2025-03-09,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),273,110,30030
2025-03-09,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),164,110,18040
2025-03-09,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),276,110,30360
2025-03-09,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),116,145,16820
2025-03-09,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),111,145,16095
2025-03-09,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),199,145,28855
2025-03-09,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),123,145,17835
2025-03-09,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),218,145,31610
2025-03-09,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),148,45,6660
2025-03-09,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),248,45,11160
2025-03-09,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),222,45,9990
2025-03-09,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),228,45,10260
2025-03-09,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),318,45,14310
2025-03-09,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),118,85,10030
2025-03-09,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),240,85,20400
2025-03-09,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),206,85,17510
2025-03-09,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),153,85,13005
2025-03-09,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),266,85,22610
2025-03-10,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),152,225,34200
2025-03-10,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),128,225,28800
2025-03-10,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),211,225,47475
2025-03-10,SKU001,Premium Detergent 1kg,Home Care,SOUTH,South India (Chennai),150,225,33750
2025-03-10,SKU001,Premium Detergent 1kg,Home Care,WEST,West India (Mumbai),256,225,57600
2025-03-10,SKU002,Instant Noodles 4-Pack,Packaged Food,CENTRAL,Central India (Nagpur),245,56,13720
2025-03-10,SKU002,Instant Noodles 4-Pack,Packaged Food,EAST,East India (Kolkata),349,56,19544
2025-03-10,SKU002,Instant Noodles 4-Pack,Packaged Food,NORTH,North India (Delhi NCR),434,56,24304
2025-03-10,SKU002,Instant Noodles 4-Pack,Packaged Food,SOUTH,South India (Chennai),389,56,21784
2025-03-10,SKU002,Instant Noodles 4-Pack,Packaged Food,WEST,West India (Mumbai),579,56,32424
2025-03-10,SKU003,Fresh Butter 500g,Dairy,CENTRAL,Central India (Nagpur),55,275,15125
2025-03-10,SKU003,Fresh Butter 500g,Dairy,EAST,East India (Kolkata),73,275,20075
2025-03-10,SKU003,Fresh Butter 500g,Dairy,NORTH,North India (Delhi NCR),111,275,30525
2025-03-10,SKU003,Fresh Butter 500g,Dairy,SOUTH,South India (Chennai),87,275,23925
2025-03-10,SKU003,Fresh Butter 500g,Dairy,WEST,West India (Mumbai),137,275,37675
2025-03-10,SKU004,Iodized Salt 1kg,Staples,CENTRAL,Central India (Nagpur),220,28,6160
2025-03-10,SKU004,Iodized Salt 1kg,Staples,EAST,East India (Kolkata),249,28,6972
2025-03-10,SKU004,Iodized Salt 1kg,Staples,NORTH,North India (Delhi NCR),381,28,10668
2025-03-10,SKU004,Iodized Salt 1kg,Staples,SOUTH,South India (Chennai),271,28,7588
2025-03-10,SKU004,Iodized Salt 1kg,Staples,WEST,West India (Mumbai),410,28,11480
2025-03-10,SKU005,Glucose Biscuits 800g,Packaged Food,CENTRAL,Central India (Nagpur),293,50,14650
2025-03-10,SKU005,Glucose Biscuits 800g,Packaged Food,EAST,East India (Kolkata),377,50,18850
2025-03-10,SKU005,Glucose Biscuits 800g,Packaged Food,NORTH,North India (Delhi NCR),470,50,23500
2025-03-10,SKU005,Glucose Biscuits 800g,Packaged Food,SOUTH,South India (Chennai),386,50,19300
2025-03-10,SKU005,Glucose Biscuits 800g,Packaged Food,WEST,West India (Mumbai),496,50,24800
2025-03-10,SKU006,Pure Honey 500g,Health Foods,CENTRAL,Central India (Nagpur),26,350,9100
2025-03-10,SKU006,Pure Honey 500g,Health Foods,EAST,East India (Kolkata),25,350,8750
2025-03-10,SKU006,Pure Honey 500g,Health Foods,NORTH,North India (Delhi NCR),45,350,15750
2025-03-10,SKU006,Pure Honey 500g,Health Foods,SOUTH,South India (Chennai),42,350,14700
2025-03-10,SKU006,Pure Honey 500g,Health Foods,WEST,West India (Mumbai),62,350,21700
2025-03-10,SKU007,Traditional Namkeen 400g,Snacks,CENTRAL,Central India (Nagpur),213,120,25560
2025-03-10,SKU007,Traditional Namkeen 400g,Snacks,EAST,East India (Kolkata),250,120,30000
2025-03-10,SKU007,Traditional Namkeen 400g,Snacks,NORTH,North India (Delhi NCR),335,120,40200
2025-03-10,SKU007,Traditional Namkeen 400g,Snacks,SOUTH,South India (Chennai),248,120,29760
2025-03-10,SKU007,Traditional Namkeen 400g,Snacks,WEST,West India (Mumbai),352,120,42240
2025-03-10,SKU008,Mango Juice 1L,Beverages,CENTRAL,Central India (Nagpur),402,95,38190
2025-03-10,SKU008,Mango Juice 1L,Beverages,EAST,East India (Kolkata),357,95,33915
2025-03-10,SKU008,Mango Juice 1L,Beverages,NORTH,North India (Delhi NCR),591,95,56145
2025-03-10,SKU008,Mango Juice 1L,Beverages,SOUTH,South India (Chennai),416,95,39520
2025-03-10,SKU008,Mango Juice 1L,Beverages,WEST,West India (Mumbai),617,95,58615
2025-03-10,SKU009,Coconut Hair Oil 200ml,Personal Care,CENTRAL,Central India (Nagpur),122,110,13420
2025-03-10,SKU009,Coconut Hair Oil 200ml,Personal Care,EAST,East India (Kolkata),140,110,15400
2025-03-10,SKU009,Coconut Hair Oil 200ml,Personal Care,NORTH,North India (Delhi NCR),206,110,22660
2025-03-10,SKU009,Coconut Hair Oil 200ml,Personal Care,SOUTH,South India (Chennai),143,110,15730
2025-03-10,SKU009,Coconut Hair Oil 200ml,Personal Care,WEST,West India (Mumbai),211,110,23210
2025-03-10,SKU010,Dishwash Liquid 500ml,Home Care,CENTRAL,Central India (Nagpur),143,99,14157
2025-03-10,SKU010,Dishwash Liquid 500ml,Home Care,EAST,East India (Kolkata),192,99,19008
2025-03-10,SKU010,Dishwash Liquid 500ml,Home Care,NORTH,North India (Delhi NCR),266,99,26334
2025-03-10,SKU010,Dishwash Liquid 500ml,Home Care,SOUTH,South India (Chennai),188,99,18612
2025-03-10,SKU010,Dishwash Liquid 500ml,Home Care,WEST,West India (Mumbai),296,99,29304
2025-03-10,SKU011,Basmati Rice 5kg,Staples,CENTRAL,Central India (Nagpur),91,450,40950
2025-03-10,SKU011,Basmati Rice 5kg,Staples,EAST,East India (Kolkata),104,450,46800
2025-03-10,SKU011,Basmati Rice 5kg,Staples,NORTH,North India (Delhi NCR),165,450,74250
2025-03-10,SKU011,Basmati Rice 5kg,Staples,SOUTH,South India (Chennai),100,450,45000
2025-03-10,SKU011,Basmati Rice 5kg,Staples,WEST,West India (Mumbai),140,450,63000
2025-03-10,SKU012,Sunflower Oil 1L,Staples,CENTRAL,Central India (Nagpur),144,180,25920
2025-03-10,SKU012,Sunflower Oil 1L,Staples,EAST,East India (Kolkata),176,180,31680
2025-03-10,SKU012,Sunflower Oil 1L,Staples,NORTH,North India (Delhi NCR),249,180,44820
2025-03-10,SKU012,Sunflower Oil 1L,Staples,SOUTH,South India (Chennai),207,180,37260
2025-03-10,SKU012,Sunflower Oil 1L,Staples,WEST,West India (Mumbai),324,180,58320
2025-03-10,SKU013,Green Tea 100 Bags,Beverages,CENTRAL,Central India (Nagpur),46,250,11500
2025-03-10,SKU013,Green Tea 100 Bags,Beverages,EAST,East India (Kolkata),57,250,14250
2025-03-10,SKU013,Green Tea 100 Bags,Beverages,NORTH,North India (Delhi NCR),80,250,20000
2025-03-10,SKU013,Green Tea 100 Bags,Beverages,SOUTH,South India (Chennai),66,250,16500
2025-03-10,SKU013,Green Tea 100 Bags,Beverages,WEST,West India (Mumbai),105,250,26250
2025-03-10,SKU014,Face Wash 100ml,Personal Care,CENTRAL,Central India (Nagpur),143,175,25025
2025-03-10,SKU014,Face Wash 100ml,Personal Care,EAST,East India (Kolkata),199,175,34825
2025-03-10,SKU014,Face Wash 100ml,Personal Care,NORTH,North India (Delhi NCR),239,175,41825
2025-03-10,SKU014,Face Wash 100ml,Personal Care,SOUTH,South India (Chennai),207,175,36225
2025-03-10,SKU014,Face Wash 100ml,Personal Care,WEST,West India (Mumbai),234,175,40950
2025-03-10,SKU015,Premium Chips 150g,Snacks,CENTRAL,Central India (Nagpur),278,40,11120
2025-03-10,SKU015,Premium Chips 150g,Snacks,EAST,East India (Kolkata),361,40,14440
2025-03-10,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),444,40,17760
2025-03-10,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),427,40,17080
2025-03-10,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),561,40,22440
2025-03-10,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),30,320,9600
2025-03-10,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),32,320,10240
2025-03-10,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),50,320,16000
2025-03-10,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),35,320,11200
2025-03-10,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),48,320,15360
2025-03-10,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),131,110,14410
2025-03-10,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),165,110,18150
2025-03-10,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),212,110,23320
2025-03-10,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),141,110,15510
2025-03-10,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),207,110,22770
2025-03-10,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),93,145,13485
2025-03-10,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),126,145,18270
2025-03-10,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),157,145,22765
2025-03-10,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),170,145,24650
2025-03-10,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),180,145,26100
2025-03-10,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),160,45,7200
2025-03-10,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),252,45,11340
2025-03-10,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),226,45,10170
2025-03-10,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),239,45,10755
2025-03-10,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),298,45,13410
2025-03-10,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),160,85,13600
2025-03-10,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),195,85,16575
2025-03-10,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),297,85,25245
2025-03-10,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),217,85,18445
2025-03-10,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),284,85,24140
2025-03-11,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),115,225,25875
2025-03-11,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),147,225,33075
2025-03-11,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),201,225,45225
2025-03-11,SKU001,Premium Detergent 1kg,Home Care,SOUTH,South India (Chennai),141,225,31725
2025-03-11,SKU001,Premium Detergent 1kg,Home Care,WEST,West India (Mumbai),231,225,51975
2025-03-11,SKU002,Instant Noodles 4-Pack,Packaged Food,CENTRAL,Central India (Nagpur),302,56,16912
2025-03-11,SKU002,Instant Noodles 4-Pack,Packaged Food,EAST,East India (Kolkata),417,56,23352
2025-03-11,SKU002,Instant Noodles 4-Pack,Packaged Food,NORTH,North India (Delhi NCR),578,56,32368
2025-03-11,SKU002,Instant Noodles 4-Pack,Packaged Food,SOUTH,South India (Chennai),371,56,20776
2025-03-11,SKU002,Instant Noodles 4-Pack,Packaged Food,WEST,West India (Mumbai),622,56,34832
2025-03-11,SKU003,Fresh Butter 500g,Dairy,CENTRAL,Central India (Nagpur),72,275,19800
2025-03-11,SKU003,Fresh Butter 500g,Dairy,EAST,East India (Kolkata),73,275,20075
2025-03-11,SKU003,Fresh Butter 500g,Dairy,NORTH,North India (Delhi NCR),110,275,30250
2025-03-11,SKU003,Fresh Butter 500g,Dairy,SOUTH,South India (Chennai),83,275,22825
2025-03-11,SKU003,Fresh Butter 500g,Dairy,WEST,West India (Mumbai),117,275,32175
2025-03-11,SKU004,Iodized Salt 1kg,Staples,CENTRAL,Central India (Nagpur),221,28,6188
2025-03-11,SKU004,Iodized Salt 1kg,Staples,EAST,East India (Kolkata),242,28,6776
2025-03-11,SKU004,Iodized Salt 1kg,Staples,NORTH,North India (Delhi NCR),359,28,10052
2025-03-11,SKU004,Iodized Salt 1kg,Staples,SOUTH,South India (Chennai),280,28,7840
2025-03-11,SKU004,Iodized Salt 1kg,Staples,WEST,West India (Mumbai),418,28,11704
2025-03-11,SKU005,Glucose Biscuits 800g,Packaged Food,CENTRAL,Central India (Nagpur),280,50,14000
2025-03-11,SKU005,Glucose Biscuits 800g,Packaged Food,EAST,East India (Kolkata),424,50,21200
2025-03-11,SKU005,Glucose Biscuits 800g,Packaged Food,NORTH,North India (Delhi NCR),566,50,28300
2025-03-11,SKU005,Glucose Biscuits 800g,Packaged Food,SOUTH,South India (Chennai),404,50,20200
2025-03-11,SKU005,Glucose Biscuits 800g,Packaged Food,WEST,West India (Mumbai),456,50,22800
2025-03-11,SKU006,Pure Honey 500g,Health Foods,CENTRAL,Central India (Nagpur),27,350,9450
2025-03-11,SKU006,Pure Honey 500g,Health Foods,EAST,East India (Kolkata),39,350,13650
2025-03-11,SKU006,Pure Honey 500g,Health Foods,NORTH,North India (Delhi NCR),54,350,18900
2025-03-11,SKU006,Pure Honey 500g,Health Foods,SOUTH,South India (Chennai),38,350,13300
2025-03-11,SKU006,Pure Honey 500g,Health Foods,WEST,West India (Mumbai),45,350,15750
2025-03-11,SKU007,Traditional Namkeen 400g,Snacks,CENTRAL,Central India (Nagpur),175,120,21000
2025-03-11,SKU007,Traditional Namkeen 400g,Snacks,EAST,East India (Kolkata),220,120,26400
2025-03-11,SKU007,Traditional Namkeen 400g,Snacks,NORTH,North India (Delhi NCR),345,120,41400
2025-03-11,SKU007,Traditional Namkeen 400g,Snacks,SOUTH,South India (Chennai),237,120,28440
2025-03-11,SKU007,Traditional Namkeen 400g,Snacks,WEST,West India (Mumbai),269,120,32280
2025-03-11,SKU008,Mango Juice 1L,Beverages,CENTRAL,Central India (Nagpur),324,95,30780
2025-03-11,SKU008,Mango Juice 1L,Beverages,EAST,East India (Kolkata),372,95,35340
2025-03-11,SKU008,Mango Juice 1L,Beverages,NORTH,North India (Delhi NCR),629,95,59755
2025-03-11,SKU008,Mango Juice 1L,Beverages,SOUTH,South India (Chennai),447,95,42465
2025-03-11,SKU008,Mango Juice 1L,Beverages,WEST,West India (Mumbai),645,95,61275
2025-03-11,SKU009,Coconut Hair Oil 200ml,Personal Care,CENTRAL,Central India (Nagpur),110,110,12100
2025-03-11,SKU009,Coconut Hair Oil 200ml,Personal Care,EAST,East India (Kolkata),152,110,16720
2025-03-11,SKU009,Coconut Hair Oil 200ml,Personal Care,NORTH,North India (Delhi NCR),201,110,22110
2025-03-11,SKU009,Coconut Hair Oil 200ml,Personal Care,SOUTH,South India (Chennai),127,110,13970
2025-03-11,SKU009,Coconut Hair Oil 200ml,Personal Care,WEST,West India (Mumbai),221,110,24310
2025-03-11,SKU010,Dishwash Liquid 500ml,Home Care,CENTRAL,Central India (Nagpur),156,99,15444
2025-03-11,SKU010,Dishwash Liquid 500ml,Home Care,EAST,East India (Kolkata),173,99,17127
2025-03-11,SKU010,Dishwash Liquid 500ml,Home Care,NORTH,North India (Delhi NCR),270,99,26730
2025-03-11,SKU010,Dishwash Liquid 500ml,Home Care,SOUTH,South India (Chennai),206,99,20394
2025-03-11,SKU010,Dishwash Liquid 500ml,Home Care,WEST,West India (Mumbai),268,99,26532
2025-03-11,SKU011,Basmati Rice 5kg,Staples,CENTRAL,Central India (Nagpur),80,450,36000
2025-03-11,SKU011,Basmati Rice 5kg,Staples,EAST,East India (Kolkata),118,450,53100
2025-03-11,SKU011,Basmati Rice 5kg,Staples,NORTH,North India (Delhi NCR),153,450,68850
2025-03-11,SKU011,Basmati Rice 5kg,Staples,SOUTH,South India (Chennai),119,450,53550
2025-03-11,SKU011,Basmati Rice 5kg,Staples,WEST,West India (Mumbai),145,450,65250
2025-03-11,SKU012,Sunflower Oil 1L,Staples,CENTRAL,Central India (Nagpur),155,180,27900
2025-03-11,SKU012,Sunflower Oil 1L,Staples,EAST,East India (Kolkata),209,180,37620
2025-03-11,SKU012,Sunflower Oil 1L,Staples,NORTH,North India (Delhi NCR),253,180,45540
2025-03-11,SKU012,Sunflower Oil 1L,Staples,SOUTH,South India (Chennai),185,180,33300
2025-03-11,SKU012,Sunflower Oil 1L,Staples,WEST,West India (Mumbai),348,180,62640
2025-03-11,SKU013,Green Tea 100 Bags,Beverages,CENTRAL,Central India (Nagpur),52,250,13000
2025-03-11,SKU013,Green Tea 100 Bags,Beverages,EAST,East India (Kolkata),75,250,18750
2025-03-11,SKU013,Green Tea 100 Bags,Beverages,NORTH,North India (Delhi NCR),74,250,18500
2025-03-11,SKU013,Green Tea 100 Bags,Beverages,SOUTH,South India (Chennai),77,250,19250
2025-03-11,SKU013,Green Tea 100 Bags,Beverages,WEST,West India (Mumbai),93,250,23250
2025-03-11,SKU014,Face Wash 100ml,Personal Care,CENTRAL,Central India (Nagpur),141,175,24675
2025-03-11,SKU014,Face Wash 100ml,Personal Care,EAST,East India (Kolkata),200,175,35000
2025-03-11,SKU014,Face Wash 100ml,Personal Care,NORTH,North India (Delhi NCR),262,175,45850
2025-03-11,SKU014,Face Wash 100ml,Personal Care,SOUTH,South India (Chennai),183,175,32025
2025-03-11,SKU014,Face Wash 100ml,Personal Care,WEST,West India (Mumbai),229,175,40075
2025-03-11,SKU015,Premium Chips 150g,Snacks,CENTRAL,Central India (Nagpur),313,40,12520
2025-03-11,SKU015,Premium Chips 150g,Snacks,EAST,East India (Kolkata),307,40,12280
2025-03-11,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),458,40,18320
2025-03-11,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),424,40,16960
2025-03-11,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),536,40,21440
2025-03-11,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),29,320,9280
2025-03-11,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),26,320,8320
2025-03-11,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),38,320,12160
2025-03-11,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),40,320,12800
2025-03-11,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),47,320,15040
2025-03-11,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),119,110,13090
2025-03-11,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),147,110,16170
2025-03-11,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),218,110,23980
2025-03-11,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),163,110,17930
2025-03-11,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),234,110,25740
2025-03-11,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),104,145,15080
2025-03-11,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),148,145,21460
2025-03-11,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),189,145,27405
2025-03-11,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),105,145,15225
2025-03-11,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),241,145,34945
2025-03-11,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),157,45,7065
2025-03-11,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),226,45,10170
2025-03-11,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),229,45,10305
2025-03-11,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),226,45,10170
2025-03-11,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),329,45,14805
2025-03-11,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),140,85,11900
2025-03-11,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),190,85,16150
2025-03-11,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),270,85,22950
2025-03-11,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),164,85,13940
2025-03-11,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),269,85,22865
2025-03-12,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),138,225,31050
2025-03-12,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),174,225,39150
2025-03-12,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),213,225,47925
2025-03-12,SKU001,Premium Detergent 1kg,Home Care,SOUTH,South India (Chennai),180,225,40500
2025-03-12,SKU001,Premium Detergent 1kg,Home Care,WEST,West India (Mumbai),298,225,67050
2025-03-12,SKU002,Instant Noodles 4-Pack,Packaged Food,CENTRAL,Central India (Nagpur),338,56,18928
2025-03-12,SKU002,Instant Noodles 4-Pack,Packaged Food,EAST,East India (Kolkata),402,56,22512
2025-03-12,SKU002,Instant Noodles 4-Pack,Packaged Food,NORTH,North India (Delhi NCR),723,56,40488
2025-03-12,SKU002,Instant Noodles 4-Pack,Packaged Food,SOUTH,South India (Chennai),355,56,19880
2025-03-12,SKU002,Instant Noodles 4-Pack,Packaged Food,WEST,West India (Mumbai),730,56,40880
2025-03-12,SKU003,Fresh Butter 500g,Dairy,CENTRAL,Central India (Nagpur),45,275,12375
2025-03-12,SKU003,Fresh Butter 500g,Dairy,EAST,East India (Kolkata),75,275,20625
2025-03-12,SKU003,Fresh Butter 500g,Dairy,NORTH,North India (Delhi NCR),95,275,26125
2025-03-12,SKU003,Fresh Butter 500g,Dairy,SOUTH,South India (Chennai),77,275,21175
2025-03-12,SKU003,Fresh Butter 500g,Dairy,WEST,West India (Mumbai),109,275,29975
2025-03-12,SKU004,Iodized Salt 1kg,Staples,CENTRAL,Central India (Nagpur),209,28,5852
2025-03-12,SKU004,Iodized Salt 1kg,Staples,EAST,East India (Kolkata),259,28,7252
2025-03-12,SKU004,Iodized Salt 1kg,Staples,NORTH,North India (Delhi NCR),367,28,10276
2025-03-12,SKU004,Iodized Salt 1kg,Staples,SOUTH,South India (Chennai),280,28,7840
2025-03-12,SKU004,Iodized Salt 1kg,Staples,WEST,West India (Mumbai),436,28,12208
2025-03-12,SKU005,Glucose Biscuits 800g,Packaged Food,CENTRAL,Central India (Nagpur),285,50,14250
2025-03-12,SKU005,Glucose Biscuits 800g,Packaged Food,EAST,East India (Kolkata),399,50,19950
2025-03-12,SKU005,Glucose Biscuits 800g,Packaged Food,NORTH,North India (Delhi NCR),512,50,25600
